state,year,month,Democrat,Republican,BWS
KS,2014,8,0.0,171.0,0.0
KS,2014,9,0.0,193.0,0.0
KS,2014,10,0.0,204.0,0.0
KS,2014,11,0.0,126.0,0.0
KS,2014,12,0.0,102.0,0.0
KS,2015,1,0.0,170.0,0.0
KS,2015,2,0.0,335.0,0.0
KS,2015,3,0.0,339.0,0.0
KS,2015,4,0.0,286.0,0.0
KS,2015,5,0.0,436.0,0.0
KS,2015,6,0.0,316.0,0.0
KS,2015,7,0.0,420.0,0.0
KS,2015,8,0.0,224.0,0.0
KS,2015,9,0.0,302.0,0.0
KS,2015,10,0.0,328.0,0.0
KS,2015,11,0.0,371.0,0.0
KS,2015,12,0.0,255.0,0.0
KS,2016,1,0.0,230.0,0.0
KS,2016,2,0.0,297.0,0.0
KS,2016,3,0.0,303.0,0.0
KS,2016,4,0.0,428.0,0.0
KS,2016,5,0.0,336.0,0.0
KS,2016,6,0.0,346.0,0.0
KS,2016,7,0.0,254.0,0.0
KS,2016,8,0.0,205.0,0.0
KS,2016,9,0.0,260.0,0.0
KS,2016,10,0.0,231.0,0.0
KS,2016,11,0.0,193.0,0.0
KS,2016,12,0.0,180.0,0.0
KS,2017,1,0.0,331.0,0.0
KS,2017,2,0.0,274.0,0.0
KS,2017,3,0.0,362.0,0.0
KS,2017,4,0.0,262.0,0.0
KS,2017,5,0.0,303.0,0.0
KS,2017,6,0.0,58.0,0.0
KY,2012,4,0.0,30.0,0.0
KY,2012,5,0.0,50.0,0.0
KY,2012,6,0.0,50.0,0.0
KY,2012,7,0.0,24.0,0.0
KY,2012,8,0.0,10.0,0.0
KY,2012,9,0.0,25.0,0.0
KY,2012,10,0.0,2.0,0.0
KY,2012,11,0.0,7.0,0.0
KY,2012,12,0.0,22.0,0.0
KY,2013,1,0.0,43.0,0.0
KY,2013,2,0.0,117.0,0.0
KY,2013,3,0.0,162.0,0.0
KY,2013,4,0.0,184.0,0.0
KY,2013,5,0.0,478.0,0.0
KY,2013,6,0.0,399.0,0.0
KY,2013,7,0.0,275.0,0.0
KY,2013,8,0.0,210.0,0.0
KY,2013,9,0.0,356.0,0.0
KY,2013,10,0.0,291.0,0.0
KY,2013,11,0.0,472.0,0.0
KY,2013,12,0.0,399.0,0.0
KY,2014,1,0.0,378.0,0.0
KY,2014,2,0.0,284.0,0.0
KY,2014,3,0.0,400.0,0.0
KY,2014,4,0.0,409.0,0.0
KY,2014,5,0.0,522.0,0.0
KY,2014,6,0.0,348.0,0.0
KY,2014,7,0.0,337.0,0.0
KY,2014,8,0.0,212.0,0.0
KY,2014,9,0.0,252.0,0.0
KY,2014,10,0.0,131.0,0.0
KY,2014,11,0.0,128.0,0.0
KY,2014,12,0.0,134.0,0.0
KY,2015,1,0.0,286.0,0.0
KY,2015,2,0.0,207.0,0.0
KY,2015,3,0.0,251.0,0.0
KY,2015,4,0.0,216.0,0.0
KY,2015,5,0.0,272.0,0.0
KY,2015,6,0.0,226.0,0.0
KY,2015,7,0.0,146.0,0.0
KY,2015,8,0.0,98.0,0.0
KY,2015,9,0.0,143.0,0.0
KY,2015,10,0.0,173.0,0.0
KY,2015,11,0.0,99.0,0.0
KY,2015,12,0.0,116.0,0.0
KY,2016,1,0.0,92.0,0.0
KY,2016,2,0.0,167.0,0.0
KY,2016,3,0.0,186.0,0.0
KY,2016,4,0.0,169.0,0.0
KY,2016,5,0.0,190.0,0.0
KY,2016,6,0.0,140.0,0.0
KY,2016,7,0.0,103.0,0.0
KY,2016,8,0.0,73.0,0.0
KY,2016,9,0.0,102.0,0.0
KY,2016,10,0.0,120.0,0.0
KY,2016,11,0.0,60.0,0.0
KY,2016,12,0.0,117.0,0.0
KY,2017,1,0.0,150.0,0.0
KY,2017,2,0.0,92.0,0.0
KY,2017,3,0.0,215.0,0.0
KY,2017,4,0.0,147.0,0.0
KY,2017,5,0.0,119.0,0.0
KY,2017,6,0.0,11.0,0.0
LA,2013,7,0.0,68.0,0.0
LA,2013,8,0.0,56.0,0.0
LA,2013,9,0.0,54.0,0.0
LA,2013,10,0.0,51.0,0.0
LA,2013,11,0.0,61.0,0.0
LA,2013,12,0.0,48.0,0.0
LA,2014,1,0.0,69.0,0.0
LA,2014,2,0.0,53.0,0.0
LA,2014,3,0.0,61.0,0.0
LA,2014,4,0.0,49.0,0.0
LA,2014,5,0.0,61.0,0.0
LA,2014,6,0.0,61.0,0.0
LA,2014,7,0.0,49.0,0.0
LA,2014,8,0.0,23.0,0.0
LA,2014,9,0.0,11.0,0.0
LA,2014,10,0.0,111.0,0.0
LA,2014,11,0.0,182.0,0.0
LA,2014,12,0.0,168.0,0.0
LA,2015,1,0.0,65.0,0.0
LA,2015,2,0.0,101.0,0.0
LA,2015,3,0.0,86.0,0.0
LA,2015,4,0.0,92.0,0.0
LA,2015,5,0.0,72.0,0.0
LA,2015,6,0.0,102.0,0.0
LA,2015,7,0.0,101.0,0.0
LA,2015,8,0.0,100.0,0.0
LA,2015,9,0.0,108.0,0.0
LA,2015,10,0.0,230.0,0.0
LA,2015,11,0.0,255.0,0.0
LA,2015,12,0.0,250.0,0.0
LA,2016,1,0.0,269.0,0.0
LA,2016,2,0.0,296.0,0.0
LA,2016,3,0.0,315.0,0.0
LA,2016,4,0.0,241.0,0.0
LA,2016,5,0.0,470.0,0.0
LA,2016,6,0.0,494.0,0.0
LA,2016,7,0.0,342.0,0.0
LA,2016,8,0.0,780.0,0.0
LA,2016,9,0.0,406.0,0.0
LA,2016,10,0.0,227.0,0.0
LA,2016,11,0.0,221.0,0.0
LA,2016,12,0.0,291.0,0.0
LA,2017,1,0.0,485.0,0.0
LA,2017,2,0.0,331.0,0.0
LA,2017,3,0.0,517.0,0.0
LA,2017,4,0.0,315.0,0.0
LA,2017,5,0.0,385.0,0.0
LA,2017,6,0.0,44.0,0.0
MA,2011,1,15.0,0.0,0.0
MA,2011,2,4.0,0.0,0.0
MA,2011,3,14.0,0.0,0.0
MA,2011,4,14.0,0.0,0.0
MA,2011,5,14.0,0.0,0.0
MA,2011,6,44.0,0.0,0.0
MA,2011,7,16.0,0.0,0.0
MA,2011,8,8.0,0.0,0.0
MA,2011,9,37.0,0.0,0.0
MA,2011,10,14.0,0.0,0.0
MA,2011,11,16.0,0.0,0.0
MA,2011,12,20.0,0.0,0.0
MA,2012,1,36.0,0.0,0.0
MA,2012,2,45.0,0.0,0.0
MA,2012,3,34.0,0.0,0.0
MA,2012,4,23.0,0.0,0.0
MA,2012,5,28.0,0.0,0.0
MA,2012,6,17.0,0.0,0.0
MA,2012,7,15.0,0.0,0.0
MA,2012,8,10.0,0.0,0.0
MA,2012,9,17.0,0.0,0.0
MA,2012,10,14.0,0.0,0.0
MA,2012,11,21.0,0.0,0.0
MA,2012,12,19.0,0.0,0.0
MA,2013,1,66.0,0.0,0.0
MA,2013,2,72.0,0.0,0.0
MA,2013,3,55.0,0.0,0.0
MA,2013,4,71.0,0.0,0.0
MA,2013,5,53.0,0.0,0.0
MA,2013,6,43.0,0.0,0.0
MA,2013,7,42.0,0.0,0.0
MA,2013,8,34.0,0.0,0.0
MA,2013,9,42.0,0.0,0.0
MA,2013,10,35.0,0.0,0.0
MA,2013,11,80.0,0.0,0.0
MA,2013,12,32.0,0.0,0.0
MA,2014,1,121.0,0.0,0.0
MA,2014,2,86.0,0.0,0.0
MA,2014,3,219.0,0.0,0.0
MA,2014,4,255.0,0.0,0.0
MA,2014,5,199.0,0.0,0.0
MA,2014,6,231.0,0.0,0.0
MA,2014,7,224.0,0.0,0.0
MA,2014,8,209.0,0.0,0.0
MA,2014,9,271.0,0.0,0.0
MA,2014,10,190.0,0.0,0.0
MA,2014,11,119.0,0.0,0.0
MA,2014,12,152.0,0.0,0.0
MA,2015,1,216.0,0.0,0.0
MA,2015,2,154.0,0.0,0.0
MA,2015,3,302.0,0.0,0.0
MA,2015,4,248.0,0.0,0.0
MA,2015,5,203.0,0.0,0.0
MA,2015,6,234.0,0.0,0.0
MA,2015,7,448.0,0.0,0.0
MA,2015,8,151.0,0.0,0.0
MA,2015,9,240.0,0.0,0.0
MA,2015,10,202.0,0.0,0.0
MA,2015,11,174.0,0.0,0.0
MA,2015,12,146.0,0.0,0.0
MA,2016,1,182.0,0.0,0.0
MA,2016,2,236.0,0.0,0.0
MA,2016,3,432.0,0.0,0.0
MA,2016,4,564.0,0.0,0.0
MA,2016,5,569.0,0.0,0.0
MA,2016,6,887.0,0.0,0.0
MA,2016,7,502.0,0.0,0.0
MA,2016,8,418.0,0.0,0.0
MA,2016,9,686.0,0.0,0.0
MA,2016,10,438.0,0.0,0.0
MA,2016,11,431.0,0.0,0.0
MA,2016,12,485.0,0.0,0.0
MA,2017,1,946.0,0.0,0.0
MA,2017,2,908.0,0.0,0.0
MA,2017,3,1229.0,0.0,0.0
MA,2017,4,774.0,0.0,0.0
MA,2017,5,884.0,0.0,0.0
MA,2017,6,125.0,0.0,0.0
MD,2011,4,14.0,0.0,0.0
MD,2011,5,20.0,0.0,0.0
MD,2011,6,7.0,0.0,0.0
MD,2011,7,6.0,0.0,0.0
MD,2011,8,9.0,0.0,0.0
MD,2011,9,23.0,0.0,0.0
MD,2011,10,14.0,0.0,0.0
MD,2011,11,19.0,0.0,0.0
MD,2011,12,26.0,0.0,0.0
MD,2012,1,21.0,0.0,0.0
MD,2012,2,26.0,0.0,0.0
MD,2012,3,19.0,0.0,0.0
MD,2012,4,42.0,0.0,0.0
MD,2012,5,44.0,0.0,0.0
MD,2012,6,44.0,0.0,0.0
MD,2012,7,71.0,0.0,0.0
MD,2012,8,16.0,0.0,0.0
MD,2012,9,42.0,0.0,0.0
MD,2012,10,22.0,0.0,0.0
MD,2012,11,16.0,0.0,0.0
MD,2012,12,33.0,0.0,0.0
MD,2013,1,43.0,86.0,0.333
MD,2013,2,85.0,96.0,0.832
MD,2013,3,44.0,67.0,0.521
MD,2013,4,41.0,39.0,0.927
MD,2013,5,45.0,74.0,0.46
MD,2013,6,59.0,40.0,0.548
MD,2013,7,36.0,53.0,0.55
MD,2013,8,19.0,38.0,0.333
MD,2013,9,34.0,67.0,0.342
MD,2013,10,38.0,90.0,0.251
MD,2013,11,15.0,41.0,0.196
MD,2013,12,14.0,25.0,0.402
MD,2014,1,28.0,56.0,0.333
MD,2014,2,45.0,61.0,0.626
MD,2014,3,40.0,78.0,0.348
MD,2014,4,95.0,72.0,0.654
MD,2014,5,75.0,77.0,0.961
MD,2014,6,65.0,65.0,1.0
MD,2014,7,65.0,65.0,1.0
MD,2014,8,22.0,50.0,0.269
MD,2014,9,56.0,27.0,0.314
MD,2014,10,45.0,82.0,0.389
MD,2014,11,44.0,35.0,0.705
MD,2014,12,50.0,21.0,0.248
MD,2015,1,61.0,45.0,0.626
MD,2015,2,46.0,51.0,0.855
MD,2015,3,47.0,67.0,0.578
MD,2015,4,43.0,41.0,0.931
MD,2015,5,24.0,48.0,0.333
MD,2015,6,52.0,43.0,0.749
MD,2015,7,78.0,104.0,0.643
MD,2015,8,55.0,29.0,0.364
MD,2015,9,61.0,71.0,0.794
MD,2015,10,56.0,56.0,1.0
MD,2015,11,48.0,29.0,0.455
MD,2015,12,36.0,23.0,0.498
MD,2016,1,194.0,84.0,0.262
MD,2016,2,187.0,55.0,0.134
MD,2016,3,270.0,47.0,0.052
MD,2016,4,208.0,38.0,0.056
MD,2016,5,202.0,46.0,0.084
MD,2016,6,415.0,45.0,0.021
MD,2016,7,228.0,41.0,0.055
MD,2016,8,79.0,9.0,0.023
MD,2016,9,177.0,34.0,0.062
MD,2016,10,82.0,22.0,0.114
MD,2016,11,100.0,27.0,0.115
MD,2016,12,122.0,9.0,0.01
MD,2017,1,573.0,5.0,0.0
MD,2017,2,552.0,18.0,0.002
MD,2017,3,1080.0,25.0,0.001
MD,2017,4,750.0,36.0,0.004
MD,2017,5,776.0,37.0,0.004
MD,2017,6,93.0,7.0,0.011
ME,2009,1,0.0,8.0,0.0
ME,2009,2,12.0,20.0,0.45
ME,2009,3,75.0,11.0,0.038
ME,2009,4,55.0,10.0,0.056
ME,2009,5,76.0,12.0,0.043
ME,2009,6,56.0,13.0,0.087
ME,2009,7,54.0,9.0,0.048
ME,2009,8,7.0,11.0,0.495
ME,2009,9,30.0,6.0,0.067
ME,2009,10,61.0,9.0,0.038
ME,2009,11,35.0,3.0,0.014
ME,2009,12,31.0,6.0,0.063
ME,2010,1,6.0,3.0,0.333
ME,2010,2,6.0,0.0,0.0
ME,2010,3,28.0,0.0,0.0
ME,2010,4,7.0,1.0,0.036
ME,2010,5,5.0,1.0,0.067
ME,2010,6,14.0,1.0,0.01
ME,2010,7,6.0,0.0,0.0
ME,2010,8,3.0,0.0,0.0
ME,2010,9,1.0,0.0,0.0
ME,2010,10,0.0,1.0,0.0
ME,2010,11,2.0,11.0,0.056
ME,2010,12,19.0,39.0,0.319
ME,2011,1,10.0,16.0,0.481
ME,2011,2,1.0,32.0,0.002
ME,2011,3,10.0,17.0,0.436
ME,2011,4,4.0,8.0,0.333
ME,2011,5,3.0,26.0,0.024
ME,2011,6,4.0,11.0,0.194
ME,2011,7,1.0,19.0,0.005
ME,2011,8,3.0,4.0,0.643
ME,2011,9,0.0,13.0,0.0
ME,2011,10,3.0,4.0,0.643
ME,2011,11,9.0,5.0,0.397
ME,2011,12,2.0,2.0,1.0
ME,2012,1,11.0,18.0,0.464
ME,2012,2,15.0,5.0,0.167
ME,2012,3,22.0,7.0,0.154
ME,2012,4,8.0,10.0,0.711
ME,2012,5,23.0,54.0,0.254
ME,2012,6,15.0,49.0,0.143
ME,2012,7,17.0,15.0,0.827
ME,2012,8,8.0,10.0,0.711
ME,2012,9,13.0,10.0,0.669
ME,2012,10,10.0,8.0,0.711
ME,2012,11,13.0,22.0,0.439
ME,2012,12,14.0,16.0,0.817
ME,2013,1,6.0,30.0,0.067
ME,2013,2,15.0,44.0,0.173
ME,2013,3,20.0,18.0,0.853
ME,2013,4,43.0,20.0,0.295
ME,2013,5,31.0,37.0,0.764
ME,2013,6,32.0,12.0,0.205
ME,2013,7,9.0,16.0,0.405
ME,2013,8,11.0,4.0,0.194
ME,2013,9,22.0,6.0,0.117
ME,2013,10,24.0,14.0,0.43
ME,2013,11,12.0,46.0,0.108
ME,2013,12,14.0,24.0,0.43
ME,2014,1,22.0,22.0,1.0
ME,2014,2,22.0,43.0,0.346
ME,2014,3,33.0,84.0,0.222
ME,2014,4,29.0,45.0,0.505
ME,2014,5,19.0,49.0,0.217
ME,2014,6,24.0,35.0,0.558
ME,2014,7,16.0,49.0,0.161
ME,2014,8,4.0,42.0,0.017
ME,2014,9,25.0,35.0,0.595
ME,2014,10,14.0,14.0,1.0
ME,2014,11,15.0,15.0,1.0
ME,2014,12,23.0,34.0,0.546
ME,2015,1,13.0,157.0,0.013
ME,2015,2,14.0,133.0,0.02
ME,2015,3,17.0,118.0,0.036
ME,2015,4,27.0,97.0,0.121
ME,2015,5,27.0,75.0,0.191
ME,2015,6,57.0,94.0,0.458
ME,2015,7,36.0,132.0,0.117
ME,2015,8,22.0,52.0,0.252
ME,2015,9,43.0,76.0,0.409
ME,2015,10,35.0,72.0,0.318
ME,2015,11,18.0,41.0,0.268
ME,2015,12,26.0,42.0,0.473
ME,2016,1,22.0,48.0,0.288
ME,2016,2,41.0,52.0,0.695
ME,2016,3,35.0,60.0,0.43
ME,2016,4,32.0,36.0,0.837
ME,2016,5,47.0,43.0,0.874
ME,2016,6,51.0,63.0,0.724
ME,2016,7,17.0,42.0,0.233
ME,2016,8,23.0,19.0,0.747
ME,2016,9,22.0,51.0,0.26
ME,2016,10,29.0,25.0,0.798
ME,2016,11,27.0,22.0,0.732
ME,2016,12,53.0,31.0,0.432
ME,2017,1,111.0,39.0,0.183
ME,2017,2,133.0,53.0,0.227
ME,2017,3,188.0,73.0,0.217
ME,2017,4,100.0,54.0,0.379
ME,2017,5,94.0,76.0,0.723
ME,2017,6,13.0,10.0,0.669
MI,2009,9,5.0,0.0,0.0
MI,2009,10,37.0,0.0,0.0
MI,2009,11,15.0,0.0,0.0
MI,2009,12,18.0,0.0,0.0
MI,2010,1,13.0,0.0,0.0
MI,2010,2,24.0,0.0,0.0
MI,2010,3,27.0,0.0,0.0
MI,2010,4,13.0,0.0,0.0
MI,2010,5,20.0,0.0,0.0
MI,2010,6,24.0,0.0,0.0
MI,2010,7,15.0,0.0,0.0
MI,2010,8,8.0,0.0,0.0
MI,2010,9,10.0,0.0,0.0
MI,2010,10,22.0,0.0,0.0
MI,2010,11,16.0,0.0,0.0
MI,2011,1,22.0,0.0,0.0
MI,2011,2,19.0,0.0,0.0
MI,2011,3,14.0,0.0,0.0
MI,2011,4,7.0,0.0,0.0
MI,2011,5,17.0,56.0,0.141
MI,2011,6,8.0,104.0,0.011
MI,2011,7,19.0,123.0,0.041
MI,2011,8,13.0,104.0,0.028
MI,2011,9,12.0,61.0,0.065
MI,2011,10,9.0,46.0,0.064
MI,2011,11,15.0,5.0,0.167
MI,2011,12,65.0,9.0,0.034
MI,2012,1,19.0,8.0,0.25
MI,2012,2,32.0,11.0,0.176
MI,2012,3,25.0,69.0,0.193
MI,2012,4,15.0,37.0,0.234
MI,2012,5,14.0,13.0,0.894
MI,2012,6,14.0,22.0,0.495
MI,2012,7,13.0,25.0,0.356
MI,2012,8,7.0,6.0,0.791
MI,2012,9,10.0,10.0,1.0
MI,2012,10,7.0,9.0,0.681
MI,2012,11,4.0,9.0,0.274
MI,2012,12,6.0,8.0,0.643
MI,2013,1,3.0,11.0,0.117
MI,2013,2,18.0,23.0,0.687
MI,2013,3,20.0,73.0,0.118
MI,2013,4,39.0,148.0,0.11
MI,2013,5,39.0,213.0,0.057
MI,2013,6,42.0,138.0,0.142
MI,2013,7,35.0,144.0,0.095
MI,2013,8,32.0,127.0,0.101
MI,2013,9,28.0,201.0,0.034
MI,2013,10,15.0,315.0,0.004
MI,2013,11,25.0,249.0,0.018
MI,2013,12,21.0,152.0,0.034
MI,2014,1,50.0,229.0,0.078
MI,2014,2,22.0,194.0,0.023
MI,2014,3,42.0,227.0,0.058
MI,2014,4,29.0,189.0,0.041
MI,2014,5,51.0,224.0,0.084
MI,2014,6,39.0,208.0,0.059
MI,2014,7,40.0,280.0,0.036
MI,2014,8,14.0,86.0,0.046
MI,2014,9,13.0,137.0,0.016
MI,2014,10,10.0,178.0,0.006
MI,2014,11,14.0,121.0,0.024
MI,2014,12,20.0,80.0,0.1
MI,2015,1,168.0,303.0,0.396
MI,2015,2,232.0,360.0,0.505
MI,2015,3,240.0,313.0,0.666
MI,2015,4,220.0,320.0,0.56
MI,2015,5,234.0,272.0,0.796
MI,2015,6,297.0,338.0,0.822
MI,2015,7,321.0,390.0,0.743
MI,2015,8,257.0,146.0,0.412
MI,2015,9,325.0,222.0,0.554
MI,2015,10,290.0,277.0,0.933
MI,2015,11,270.0,257.0,0.928
MI,2015,12,283.0,221.0,0.685
MI,2016,1,405.0,292.0,0.604
MI,2016,2,342.0,276.0,0.721
MI,2016,3,340.0,286.0,0.769
MI,2016,4,251.0,305.0,0.743
MI,2016,5,171.0,283.0,0.455
MI,2016,6,239.0,210.0,0.822
MI,2016,7,191.0,198.0,0.947
MI,2016,8,160.0,113.0,0.585
MI,2016,9,238.0,237.0,0.994
MI,2016,10,126.0,144.0,0.817
MI,2016,11,106.0,234.0,0.282
MI,2016,12,90.0,180.0,0.333
MI,2017,1,235.0,303.0,0.678
MI,2017,2,230.0,252.0,0.871
MI,2017,3,288.0,424.0,0.55
MI,2017,4,269.0,242.0,0.852
MI,2017,5,314.0,267.0,0.782
MI,2017,6,34.0,25.0,0.623
MN,2011,9,1.0,0.0,0.0
MN,2011,10,118.0,0.0,0.0
MN,2011,11,52.0,0.0,0.0
MN,2011,12,25.0,0.0,0.0
MN,2012,1,155.0,0.0,0.0
MN,2012,2,203.0,0.0,0.0
MN,2012,3,162.0,0.0,0.0
MN,2012,4,195.0,0.0,0.0
MN,2012,5,77.0,47.0,0.463
MN,2012,6,70.0,90.0,0.681
MN,2012,7,68.0,82.0,0.752
MN,2012,8,109.0,27.0,0.098
MN,2012,9,35.0,47.0,0.636
MN,2012,10,62.0,45.0,0.61
MN,2012,11,37.0,62.0,0.446
MN,2012,12,43.0,63.0,0.554
MN,2013,1,65.0,81.0,0.715
MN,2013,2,214.0,55.0,0.105
MN,2013,3,182.0,68.0,0.203
MN,2013,4,107.0,97.0,0.862
MN,2013,5,43.0,144.0,0.137
MN,2013,6,36.0,105.0,0.175
MN,2013,7,65.0,99.0,0.52
MN,2013,8,25.0,53.0,0.302
MN,2013,9,30.0,87.0,0.177
MN,2013,10,19.0,79.0,0.093
MN,2013,11,22.0,77.0,0.127
MN,2013,12,24.0,34.0,0.584
MN,2014,1,45.0,32.0,0.591
MN,2014,2,30.0,25.0,0.758
MN,2014,3,22.0,45.0,0.321
MN,2014,4,45.0,46.0,0.968
MN,2014,5,55.0,65.0,0.776
MN,2014,6,28.0,62.0,0.281
MN,2014,7,46.0,62.0,0.632
MN,2014,8,69.0,44.0,0.497
MN,2014,9,41.0,47.0,0.813
MN,2014,10,51.0,30.0,0.436
MN,2014,11,8.0,41.0,0.064
MN,2014,12,1.0,33.0,0.002
MN,2015,1,12.0,115.0,0.02
MN,2015,2,56.0,98.0,0.416
MN,2015,3,103.0,140.0,0.624
MN,2015,4,141.0,134.0,0.926
MN,2015,5,176.0,114.0,0.509
MN,2015,6,119.0,112.0,0.913
MN,2015,7,140.0,118.0,0.771
MN,2015,8,74.0,121.0,0.464
MN,2015,9,150.0,119.0,0.702
MN,2015,10,151.0,137.0,0.863
MN,2015,11,129.0,117.0,0.863
MN,2015,12,118.0,84.0,0.592
MN,2016,1,148.0,102.0,0.562
MN,2016,2,124.0,115.0,0.892
MN,2016,3,131.0,131.0,1.0
MN,2016,4,146.0,143.0,0.969
MN,2016,5,167.0,130.0,0.681
MN,2016,6,134.0,127.0,0.922
MN,2016,7,457.0,141.0,0.145
MN,2016,8,409.0,148.0,0.192
MN,2016,9,539.0,150.0,0.121
MN,2016,10,427.0,141.0,0.164
MN,2016,11,324.0,126.0,0.218
MN,2016,12,254.0,127.0,0.333
MN,2017,1,453.0,263.0,0.427
MN,2017,2,376.0,172.0,0.287
MN,2017,3,631.0,289.0,0.288
MN,2017,4,373.0,235.0,0.487
MN,2017,5,490.0,255.0,0.356
MN,2017,6,88.0,21.0,0.092
MO,2009,10,84.0,0.0,0.0
MO,2009,11,111.0,0.0,0.0
MO,2009,12,69.0,0.0,0.0
MO,2010,1,27.0,0.0,0.0
MO,2010,2,40.0,0.0,0.0
MO,2010,3,57.0,0.0,0.0
MO,2010,4,56.0,0.0,0.0
MO,2010,5,39.0,0.0,0.0
MO,2010,6,29.0,0.0,0.0
MO,2010,7,17.0,0.0,0.0
MO,2010,8,22.0,0.0,0.0
MO,2010,9,27.0,0.0,0.0
MO,2010,10,30.0,0.0,0.0
MO,2010,11,29.0,0.0,0.0
MO,2010,12,44.0,0.0,0.0
MO,2011,1,39.0,0.0,0.0
MO,2011,2,33.0,0.0,0.0
MO,2011,3,17.0,0.0,0.0
MO,2011,4,21.0,0.0,0.0
MO,2011,5,34.0,0.0,0.0
MO,2011,6,10.0,0.0,0.0
MO,2011,7,22.0,0.0,0.0
MO,2011,8,20.0,0.0,0.0
MO,2011,9,24.0,0.0,0.0
MO,2011,10,33.0,0.0,0.0
MO,2011,11,25.0,0.0,0.0
MO,2011,12,34.0,0.0,0.0
MO,2012,1,33.0,0.0,0.0
MO,2012,2,19.0,0.0,0.0
MO,2012,3,34.0,0.0,0.0
MO,2012,4,28.0,0.0,0.0
MO,2012,5,26.0,0.0,0.0
MO,2012,6,33.0,0.0,0.0
MO,2012,7,38.0,0.0,0.0
MO,2012,8,49.0,0.0,0.0
MO,2012,9,34.0,0.0,0.0
MO,2012,10,38.0,0.0,0.0
MO,2012,11,23.0,0.0,0.0
MO,2012,12,16.0,0.0,0.0
MO,2013,1,37.0,46.0,0.717
MO,2013,2,39.0,61.0,0.499
MO,2013,3,34.0,64.0,0.369
MO,2013,4,41.0,164.0,0.1
MO,2013,5,17.0,355.0,0.004
MO,2013,6,25.0,272.0,0.015
MO,2013,7,17.0,324.0,0.005
MO,2013,8,16.0,305.0,0.005
MO,2013,9,31.0,315.0,0.018
MO,2013,10,106.0,437.0,0.095
MO,2013,11,31.0,401.0,0.011
MO,2013,12,84.0,238.0,0.184
MO,2014,1,48.0,403.0,0.025
MO,2014,2,64.0,373.0,0.05
MO,2014,3,60.0,453.0,0.031
MO,2014,4,150.0,434.0,0.178
MO,2014,5,102.0,500.0,0.069
MO,2014,6,80.0,485.0,0.047
MO,2014,7,174.0,592.0,0.134
MO,2014,8,151.0,231.0,0.517
MO,2014,9,81.0,361.0,0.082
MO,2014,10,127.0,314.0,0.233
MO,2014,11,117.0,281.0,0.245
MO,2014,12,85.0,268.0,0.153
MO,2015,1,150.0,345.0,0.264
MO,2015,2,137.0,320.0,0.257
MO,2015,3,145.0,359.0,0.232
MO,2015,4,127.0,305.0,0.245
MO,2015,5,93.0,350.0,0.112
MO,2015,6,136.0,359.0,0.208
MO,2015,7,132.0,339.0,0.218
MO,2015,8,109.0,333.0,0.161
MO,2015,9,141.0,329.0,0.257
MO,2015,10,135.0,379.0,0.187
MO,2015,11,91.0,410.0,0.081
MO,2015,12,69.0,324.0,0.075
MO,2016,1,171.0,429.0,0.227
MO,2016,2,96.0,502.0,0.061
MO,2016,3,75.0,540.0,0.034
MO,2016,4,189.0,612.0,0.146
MO,2016,5,174.0,583.0,0.137
MO,2016,6,161.0,647.0,0.099
MO,2016,7,132.0,518.0,0.103
MO,2016,8,73.0,436.0,0.048
MO,2016,9,107.0,521.0,0.07
MO,2016,10,58.0,361.0,0.044
MO,2016,11,63.0,327.0,0.062
MO,2016,12,62.0,286.0,0.077
MO,2017,1,109.0,415.0,0.109
MO,2017,2,75.0,269.0,0.122
MO,2017,3,109.0,346.0,0.151
MO,2017,4,99.0,302.0,0.162
MO,2017,5,139.0,272.0,0.346
MO,2017,6,16.0,34.0,0.301
MS,2010,9,1.0,0.0,0.0
MS,2010,10,1.0,0.0,0.0
MS,2010,11,3.0,0.0,0.0
MS,2010,12,1.0,0.0,0.0
MS,2011,1,2.0,0.0,0.0
MS,2011,2,1.0,0.0,0.0
MS,2011,3,0.0,12.0,0.0
MS,2011,4,2.0,27.0,0.01
MS,2011,5,1.0,25.0,0.003
MS,2011,6,1.0,27.0,0.003
MS,2011,7,0.0,26.0,0.0
MS,2011,8,1.0,8.0,0.028
MS,2011,9,6.0,5.0,0.758
MS,2011,10,0.0,15.0,0.0
MS,2011,11,3.0,34.0,0.014
MS,2011,12,5.0,20.0,0.1
MS,2012,1,1.0,21.0,0.004
MS,2012,2,11.0,27.0,0.236
MS,2012,3,7.0,30.0,0.088
MS,2012,4,0.0,48.0,0.0
MS,2012,5,0.0,54.0,0.0
MS,2012,6,3.0,53.0,0.006
MS,2012,7,21.0,44.0,0.308
MS,2012,8,0.0,75.0,0.0
MS,2012,9,1.0,61.0,0.001
MS,2012,10,1.0,72.0,0.0
MS,2012,11,1.0,33.0,0.002
MS,2012,12,5.0,38.0,0.031
MS,2013,1,2.0,52.0,0.003
MS,2013,2,1.0,34.0,0.002
MS,2013,3,1.0,68.0,0.0
MS,2013,4,60.0,83.0,0.607
MS,2013,5,9.0,81.0,0.022
MS,2013,6,14.0,92.0,0.04
MS,2013,7,9.0,78.0,0.024
MS,2013,8,4.0,52.0,0.011
MS,2013,9,12.0,75.0,0.044
MS,2013,10,15.0,79.0,0.061
MS,2013,11,2.0,87.0,0.001
MS,2013,12,6.0,103.0,0.006
MS,2014,1,12.0,115.0,0.02
